Company_Name,Facility_ID,Facility_Type,Address,City,State,Country,Source,Estimated,Data_Tier,Address_Clean,City_Clean,State_Clean,City_Key,Is_Detailed,latitude,longitude,geocode_method
Railtel Corporation of India Limited,1,Registered Office,"Plate-A, 6th Floor, Office Block, Tower-2, East Kidwai Nagar, New Delhi-110023 Tel.: +91 11 22900600 Fax: +91 11 22900699",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"Plate-A, 6th Floor, Office Block, Tower-2, East Kidwai Nagar, New Delhi-110023 Tel.: +91 11 22900600 Fax: +91 11 22900699",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
Rail Vikas Nigam Limited,1,Registered Office,"1st Floor, August Kranti Bhawan, Bhikaji Cama Place, R.K. Puram, New Delhi-110066",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"1st Floor, August Kranti Bhawan, Bhikaji Cama Place, R.K. Puram, New Delhi-110066",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
RAJESH EXPORTS LIMITED,1,Registered Office,"4, Batavia Chambers, Kumara Krupa Road, Kumara Park East, Bangalore - 560001",Bangalore,Karnataka,India,XBRL_RegisteredOffice,False,Tier_1,"4, Batavia Chambers, Kumara Krupa Road, Kumara Park East, Bangalore - 560001",Bangalore,Karnataka,"Bangalore, Karnataka, India",True,12.9767936,77.590082,Exact_Fallback_City
RAJESH EXPORTS LIMITED,2,Corporate Office,"1, Brunton Road, Off M. G. Road, Bangalore - 560025",Bangalore,Karnataka,India,XBRL_CorporateOffice,False,Tier_1,"1, Brunton Road, Off M. G. Road, Bangalore - 560025",Bangalore,Karnataka,"Bangalore, Karnataka, India",True,12.9767936,77.590082,Exact_Fallback_City
Ramkrishna Forgings Limited,1,Registered Office,"23, Circus Avenue, 9th Floor, Kolkata – 700017",Kolkata,West Bengal,India,XBRL_RegisteredOffice,False,Tier_1,"23, Circus Avenue, 9th Floor, Kolkata – 700017",Kolkata,West Bengal,"Kolkata, West Bengal, India",True,22.5726459,88.3638953,Exact_Fallback_City
RateGain Travel Technologies Limited,1,Registered Office,"M-140, Greater Kailash, Part-II, New Delhi - 110048",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"M-140, Greater Kailash, Part-II, New Delhi - 110048",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
RateGain Travel Technologies Limited,2,Corporate Office,"4th Floor, Tower A, Club 125, Plot No. 3,4,5, Sector – 125, Noida – 201301",Noida,Uttar Pradesh,India,XBRL_CorporateOffice,False,Tier_1,"4th Floor, Tower A, Club 125, Plot No. 3,4,5, Sector – 125, Noida – 201301",Noida,Uttar Pradesh,"Noida, Uttar Pradesh, India",True,28.5706333,77.3272147,Exact_Fallback_City
Ratnamani Metals  Tubes Limited,1,Registered Office,"17, Rajmugat Society, Naranpura Cross Roads, Ahmedabad - 380013, Gujarat, India",Ahmedabad,Gujarat,India,XBRL_RegisteredOffice,False,Tier_1,"17, Rajmugat Society, Naranpura Cross Roads, Ahmedabad - 380013, Gujarat, India",Ahmedabad,Gujarat,"Ahmedabad, Gujarat, India",True,23.0215374,72.5800568,Exact_Fallback_City
Ratnamani Metals  Tubes Limited,2,Corporate Office,"""The First"", A&B Wing, 9th Floor, Behind Keshav Baug Party Plot, The First Avenue Road, Off 132 Feet Ring Road, Vastrapur, Ahmedabad - 380015, Gujarat, India",Ahmedabad,Gujarat,India,XBRL_CorporateOffice,False,Tier_1,"""The First"", A&B Wing, 9th Floor, Behind Keshav Baug Party Plot, The First Avenue Road, Off 132 Feet Ring Road, Vastrapur, Ahmedabad - 380015, Gujarat, India",Ahmedabad,Gujarat,"Ahmedabad, Gujarat, India",True,23.0215374,72.5800568,Exact_Fallback_City
RATTANINDIA ENTERPRISES LIMITED,1,Registered Office,"H No. 51, Village Hauz Kahs, New Delhi-110017",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"H No. 51, Village Hauz Kahs, New Delhi-110017",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
RATTANINDIA ENTERPRISES LIMITED,2,Corporate Office,"5th Floor, Tower- B, Worldmark 1, Aerocity, New Delhi-110037",Delhi,Delhi,India,XBRL_CorporateOffice,False,Tier_1,"5th Floor, Tower- B, Worldmark 1, Aerocity, New Delhi-110037",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
Raymond Limited,1,Registered Office,"Plot No. 156/H No. 2, Village Zadgaon, Ratnagiri, Maharashtra - 415612 India",,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Plot No. 156/H No. 2, Village Zadgaon, Ratnagiri, Maharashtra - 415612 India",,Maharashtra,", Maharashtra, India",True,19.5670323,76.4164557,Exact_Fallback_City
Raymond Limited,2,Corporate Office,"New Hind House, Narottam Morarjee Marg, Ballard Estate, Mumbai – 400 001, Maharashtra, India",Mumbai,Maharashtra,India,XBRL_CorporateOffice,False,Tier_1,"New Hind House, Narottam Morarjee Marg, Ballard Estate, Mumbai – 400 001, Maharashtra, India",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
RBL Bank Limited,1,Registered Office,"1st Lane, Shahupuri, Kolhapur 416 001, Maharashtra, India",Kolhapur,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"1st Lane, Shahupuri, Kolhapur 416 001, Maharashtra, India",Kolhapur,Maharashtra,"Kolhapur, Maharashtra, India",True,16.7028412,74.2405329,Exact_Fallback_City
RBL Bank Limited,2,Corporate Office,"One World Center, Tower 2B, 6th Floor, 841 Senapati Bapat Marg, Lower Parel (W), Mumbai - 400 013,  Maharashtra, India",Mumbai,Maharashtra,India,XBRL_CorporateOffice,False,Tier_1,"One World Center, Tower 2B, 6th Floor, 841 Senapati Bapat Marg, Lower Parel (W), Mumbai - 400 013,  Maharashtra, India",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
REC Limited,1,Registered Office,"Core 4, SCOPE Complex, 7, Lodhi Road, New Delhi-110003",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"Core 4, SCOPE Complex, 7, Lodhi Road, New Delhi-110003",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
REC Limited,2,Corporate Office,"REC World Headquarters, Plot no. I-4, Sector 29, Gurugram-122001",Gurugram,Haryana,India,XBRL_CorporateOffice,False,Tier_1,"REC World Headquarters, Plot no. I-4, Sector 29, Gurugram-122001",Gurugram,Haryana,"Gurugram, Haryana, India",True,28.4646148,77.0299194,Exact_Fallback_City
Redington Limited,1,Registered Office,"Block 3, Plathin,Redington Tower, Inner Ring Road, Saraswathy Nagar West, 4TH Street, Puzhuthivakkam,Chennai,Tamilnadu, India,600091",Chennai,Tamil Nadu,India,XBRL_RegisteredOffice,False,Tier_1,"Block 3, Plathin,Redington Tower, Inner Ring Road, Saraswathy Nagar West, 4TH Street, Puzhuthivakkam,Chennai,Tamilnadu, India,600091",Chennai,Tamil Nadu,"Chennai, Tamil Nadu, India",True,13.0836939,80.270186,Exact_Fallback_City
Redtape Limited,1,Registered Office,"Plot No. 08, Sector -90, Gautam Buddha Nagar- 201301, Noida, Uttar Pradesh",Noida,Uttar Pradesh,India,XBRL_RegisteredOffice,False,Tier_1,"Plot No. 08, Sector -90, Gautam Buddha Nagar- 201301, Noida, Uttar Pradesh",Noida,Uttar Pradesh,"Noida, Uttar Pradesh, India",True,28.5122394,77.4142559,Exact_Address
Relaxo Footwears Limited,1,Registered Office,"Aggarwal City Square, Plot No.-10, Manglam Place, District Centre, Sector-3, Rohini, Delhi- 110085",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"Aggarwal City Square, Plot No.-10, Manglam Place, District Centre, Sector-3, Rohini, Delhi- 110085",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
Reliance Industries Limited,1,Registered Office,"3rd Floor, Maker Chambers IV, 222, Nariman Point, Mumbai - 400 021.",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"3rd Floor, Maker Chambers IV, 222, Nariman Point, Mumbai - 400 021.",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Reliance Infrastructure Limited,1,Registered Office,"Reliance Centre, Ground Floor, 19, Walchand Hirachand Marg, Ballard Estate, Mumbai 400001.",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Reliance Centre, Ground Floor, 19, Walchand Hirachand Marg, Ballard Estate, Mumbai 400001.",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
RELIANCE POWER LIMITED,1,Registered Office,"Reliance Centre, Ground Floor, 19, Walchand Hirachand Marg, Ballard Estate, Mumbai, 400001",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Reliance Centre, Ground Floor, 19, Walchand Hirachand Marg, Ballard Estate, Mumbai, 400001",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Responsive Industries Limited,1,Registered Office,"Betegaon, Mahagaon Road, Boisar East Taluka Palghar, Dist.",,,India,XBRL_RegisteredOffice,False,Tier_1,"Betegaon, Mahagaon Road, Boisar East Taluka Palghar, Dist.",,,", , India",True,22.3511148,78.6677428,Exact_Fallback_City
RHI Magnesita India Ltd,1,Registered Office,"Unit No. 705, 7th Floor, Lodha Supremus, Kanjurmarg Village Road, Kanjurmarg (East), Mumbai - 400042, Maharashtra, India",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Unit No. 705, 7th Floor, Lodha Supremus, Kanjurmarg Village Road, Kanjurmarg (East), Mumbai - 400042, Maharashtra, India",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
RHI Magnesita India Ltd,2,Corporate Office,"19th & 20th Floor, DLF Square, M-Block, Phase-II, Jacaranda Marg, DLF City, Sector-25, Gurugram - 122002, Haryana, India",Gurugram,Haryana,India,XBRL_CorporateOffice,False,Tier_1,"19th & 20th Floor, DLF Square, M-Block, Phase-II, Jacaranda Marg, DLF City, Sector-25, Gurugram - 122002, Haryana, India",Gurugram,Haryana,"Gurugram, Haryana, India",True,28.4646148,77.0299194,Exact_Fallback_City
RHI Magnesita India Ltd,3,Plant,"Bhiwadi, Dist. - Alwar, Rajasthan",,Rajasthan,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,"Bhiwadi, Dist. - Alwar, Rajasthan",,Rajasthan,", Rajasthan, India",True,26.8105777,73.7684549,Exact_Fallback_City
RITES Limited,1,Registered Office,"SCOPE Minar, Laxmi Nagar, Delhi – 110092",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"SCOPE Minar, Laxmi Nagar, Delhi – 110092",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
RITES Limited,2,Corporate Office,"Shikhar, Plot No. 01, Sector-29, Gurugram-122001, Haryana",Gurugram,Haryana,India,XBRL_CorporateOffice,False,Tier_1,"Shikhar, Plot No. 01, Sector-29, Gurugram-122001, Haryana",Gurugram,Haryana,"Gurugram, Haryana, India",True,28.4646148,77.0299194,Exact_Fallback_City
Route Mobile Limited,1,Registered Office,"SanRaj Corporate Park - 4th Dimension, 3rd Floor, Mind Space, Malad (West), Mumbai 400064,
Maharashtra, India",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"SanRaj Corporate Park - 4th Dimension, 3rd Floor, Mind Space, Malad (West), Mumbai 400064,
Maharashtra, India",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Route Mobile Limited,2,Corporate Office,"SanRaj Corporate Park - 4th Dimension, 3rd Floor, Mind Space, Malad (West), Mumbai 400064, Maharashtra, India",Mumbai,Maharashtra,India,XBRL_CorporateOffice,False,Tier_1,"SanRaj Corporate Park - 4th Dimension, 3rd Floor, Mind Space, Malad (West), Mumbai 400064, Maharashtra, India",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Route Mobile Limited,3,Plant,"During the reporting period, we did not have any facility/ plant operations in any water stressed areas ('WSA') in terms of Atal Bhujal Yojana ('ABY'). ABY is a groundwater management scheme (Central Sector Scheme, for sustainable /management of ground water resources with community participation) in India under Ministry of Jal Shakti, Govt. of India.",,,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,"During the reporting period, we did not have any facility/ plant operations in any water stressed areas ('WSA') in terms of Atal Bhujal Yojana ('ABY'). ABY is a groundwater management scheme (Central Sector Scheme, for sustainable /management of ground water resources with community participation) in India under Ministry of Jal Shakti, Govt. of India.",,,", , India",True,22.3511148,78.6677428,Exact_Fallback_City
R R Kabel Limited,1,Registered Office,"Ram Ratna House, Victoria Mill Compound, Pandurang Budhkar Marg, Worli, Mumbai 400 013, Maharashtra, India",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Ram Ratna House, Victoria Mill Compound, Pandurang Budhkar Marg, Worli, Mumbai 400 013, Maharashtra, India",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
R R Kabel Limited,2,Corporate Office,"Alembic Business Park (West), Ground Floor, Bhailal Amin Marg, Gorwa, Vadodara 390 003, Gujarat, India",Vadodara,Gujarat,India,XBRL_CorporateOffice,False,Tier_1,"Alembic Business Park (West), Ground Floor, Bhailal Amin Marg, Gorwa, Vadodara 390 003, Gujarat, India",Vadodara,Gujarat,"Vadodara, Gujarat, India",True,22.2973142,73.1942567,Exact_Fallback_City
Safari Industries India Limited,1,Registered Office,"302-303, A wing, The Qube, CTS No. 1498, A/2, M.V. Road, Marol, Andheri (East), Mumbai, Maharashtra – 400059",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"302-303, A wing, The Qube, CTS No. 1498, A/2, M.V. Road, Marol, Andheri (East), Mumbai, Maharashtra – 400059",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED,1,Registered Office,"Unit 705, C Wing, ONE BKC, G Block, Bandra Kurla Complex, Bandra East, Mumbai City, Mumbai, Maharashtra, India, 400051",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Unit 705, C Wing, ONE BKC, G Block, Bandra Kurla Complex, Bandra East, Mumbai City, Mumbai, Maharashtra, India, 400051",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED,2,Corporate Office,"MOTHERSON CORPORATE TOWER, PLOT NO.1, SECTOR 127, NOIDA, Uttar Pradesh, India, 201301",Noida,Uttar Pradesh,India,XBRL_CorporateOffice,False,Tier_1,"MOTHERSON CORPORATE TOWER, PLOT NO.1, SECTOR 127, NOIDA, Uttar Pradesh, India, 201301",Noida,Uttar Pradesh,"Noida, Uttar Pradesh, India",True,28.5706333,77.3272147,Exact_Fallback_City
SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED,4,Plant,Bechraji; Pune; Ranjangaon; Mandal,Pune,Maharashtra,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress2,False,Tier_1,Bechraji; Pune; Ranjangaon; Mandal,Pune,Maharashtra,"Pune, Maharashtra, India",True,18.5213738,73.8545071,Exact_Fallback_City
Sandur Manganese  Iron Ores Limited,1,Registered Office,"‘SATYALAYA’, Door No. 266 (Old No. 80), Ward No. 1, Behind Taluka Office, Sandur - 583 119, Ballari District, Karnataka",,Karnataka,India,XBRL_RegisteredOffice,False,Tier_1,"‘SATYALAYA’, Door No. 266 (Old No. 80), Ward No. 1, Behind Taluka Office, Sandur - 583 119, Ballari District, Karnataka",,Karnataka,", Karnataka, India",True,14.9562045,75.7896741,Exact_Fallback_City
Sandur Manganese  Iron Ores Limited,2,Corporate Office,"Sandur House, No 9, Bellary Road, Sadashiva Nagar, Bengaluru - 560 080, Karnataka.",Bengaluru,Karnataka,India,XBRL_CorporateOffice,False,Tier_1,"Sandur House, No 9, Bellary Road, Sadashiva Nagar, Bengaluru - 560 080, Karnataka.",Bengaluru,Karnataka,"Bengaluru, Karnataka, India",True,12.9767936,77.590082,Exact_Fallback_City
Sandur Manganese  Iron Ores Limited,3,Plant,Ballari and Vijayanagara districts of Karnataka,,Karnataka,India,XBRL_Context_D_FacilityOrPlantLocatedInAreasOfWaterStress1,False,Tier_1,Ballari and Vijayanagara districts of Karnataka,,Karnataka,", Karnataka, India",True,14.9562045,75.7896741,Exact_Fallback_City
Sanofi India Limited,1,Registered Office,"Sanofi House, CTS No. 117-B, L&T Business Park,Saki Vihar Road, Powai, Mumbai – 400072",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Sanofi House, CTS No. 117-B, L&T Business Park,Saki Vihar Road, Powai, Mumbai – 400072",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
SAPPHIRE FOODS INDIA LIMITED,1,Registered Office,"702, Prism Tower, A Wing, Mindspace, Link Road, Goregaon (West), Mumbai, MH-400062, INDIA",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"702, Prism Tower, A Wing, Mindspace, Link Road, Goregaon (West), Mumbai, MH-400062, INDIA",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
SARDA ENERGY  MINERALS LIMITED,1,Registered Office,"73/A, Central Avenue, Nagpur (MH) 440018",Nagpur,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"73/A, Central Avenue, Nagpur (MH) 440018",Nagpur,Maharashtra,"Nagpur, Maharashtra, India",True,21.1527589,79.0955305,Exact_Address
SARDA ENERGY  MINERALS LIMITED,2,Corporate Office,"Sarda Energy & Minerals Limited
Industrial Growth Centre, 
Siltara, Raipur (Chhattisgarh) – 493111",Raipur,Chhattisgarh,India,XBRL_CorporateOffice,False,Tier_1,"Sarda Energy & Minerals Limited
Industrial Growth Centre, 
Siltara, Raipur (Chhattisgarh) – 493111",Raipur,Chhattisgarh,"Raipur, Chhattisgarh, India",True,21.2380912,81.6336993,Exact_Fallback_City
SARDA ENERGY  MINERALS LIMITED,4,Facility,Raipur has been assessed for Health,Raipur,,India,XBRL_TextExtraction,False,Tier_1,Raipur has been assessed for Health,Raipur,,"Raipur, , India",True,21.2380912,81.6336993,Exact_Fallback_City
SAREGAMA India Limited,1,Registered Office,"33, Jessore Road, Dum Dum, Kolkata - 700028, West Bengal, India",Kolkata,West Bengal,India,XBRL_RegisteredOffice,False,Tier_1,"33, Jessore Road, Dum Dum, Kolkata - 700028, West Bengal, India",Kolkata,West Bengal,"Kolkata, West Bengal, India",True,22.5726459,88.3638953,Exact_Fallback_City
SAREGAMA India Limited,2,Corporate Office,"2nd Floor, Spencer Building, 30, Forjett Street, Grant Road (W), Mumbai – 400 036
Phone: (022) 6688 6200",Mumbai,Maharashtra,India,XBRL_CorporateOffice,False,Tier_1,"2nd Floor, Spencer Building, 30, Forjett Street, Grant Road (W), Mumbai – 400 036
Phone: (022) 6688 6200",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
SBFC Finance Limited,1,Registered Office,"Unit No 103 1st Floor C&B Square Sangam Complex Andheri Kurla Road Village Chakala
Andheri East Mumbai 400059",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Unit No 103 1st Floor C&B Square Sangam Complex Andheri Kurla Road Village Chakala
Andheri East Mumbai 400059",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
SBI Cards and Payment Services Limited,1,Registered Office,"Unit 401 & 402, 4th Floor, Aggarwal Millennium Tower E-1,2,3, Netaji Subhash Place, Wazirpur, New Delhi 110 034, India",Delhi,Delhi,India,XBRL_RegisteredOffice,False,Tier_1,"Unit 401 & 402, 4th Floor, Aggarwal Millennium Tower E-1,2,3, Netaji Subhash Place, Wazirpur, New Delhi 110 034, India",Delhi,Delhi,"Delhi, Delhi, India",True,28.6138954,77.2090057,Exact_Fallback_City
SBI Cards and Payment Services Limited,2,Corporate Office,"2nd Floor, Tower-B, Infinity Towers, DLF Cyber City, Block 2
Building 3, DLF Phase 2, Gurugram, Haryana 122 002, India",Gurugram,Haryana,India,XBRL_CorporateOffice,False,Tier_1,"2nd Floor, Tower-B, Infinity Towers, DLF Cyber City, Block 2
Building 3, DLF Phase 2, Gurugram, Haryana 122 002, India",Gurugram,Haryana,"Gurugram, Haryana, India",True,28.4646148,77.0299194,Exact_Fallback_City
SBI Life Insurance Company Limited,1,Registered Office,"Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Natraj, M. V. Road, Western Express Highway
Junction, Andheri (East), Mumbai – 400 069",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Schaeffler India Limited,1,Registered Office,"15th Floor, ASTP (Amar Sadanand Tech Park), Baner, 
Pune, Maharashtra, India, 411045",Pune,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"15th Floor, ASTP (Amar Sadanand Tech Park), Baner, 
Pune, Maharashtra, India, 411045",Pune,Maharashtra,"Pune, Maharashtra, India",True,18.5213738,73.8545071,Exact_Fallback_City
Schneider Electric Infrastructure Limited,1,Registered Office,Milestone 87 Vadodara Halol Highway Village Kotambi Post Office Jarod Vadodara Gujarat 391 510,Vadodara,Gujarat,India,XBRL_RegisteredOffice,False,Tier_1,Milestone 87 Vadodara Halol Highway Village Kotambi Post Office Jarod Vadodara Gujarat 391 510,Vadodara,Gujarat,"Vadodara, Gujarat, India",True,22.2973142,73.1942567,Exact_Fallback_City
Schneider Electric Infrastructure Limited,2,Corporate Office,"9th Floor Tower C DLF Building No. 10 DLF Cyber City,Phase II Gurugram 122002 Haryana",Gurugram,Haryana,India,XBRL_CorporateOffice,False,Tier_1,"9th Floor Tower C DLF Building No. 10 DLF Cyber City,Phase II Gurugram 122002 Haryana",Gurugram,Haryana,"Gurugram, Haryana, India",True,28.4646148,77.0299194,Exact_Fallback_City
Schneider Electric Infrastructure Limited,3,Facility,Kolkata was having an effluent treatment plant to treat the process wastewater and an initiative has been taken to install the ZLDP,Kolkata,West Bengal,India,XBRL_TextExtraction,False,Tier_1,Kolkata was having an effluent treatment plant to treat the process wastewater and an initiative has been taken to install the ZLDP,Kolkata,West Bengal,"Kolkata, West Bengal, India",True,22.5726459,88.3638953,Exact_Fallback_City
Sheela Foam Limited,1,Registered Office,"1002 To 1006 The Avenue, International Airport Road, Opp Hotel Leela
Sahar, Marol Naka, Mumbai, Maharashtra, India, 400059",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"1002 To 1006 The Avenue, International Airport Road, Opp Hotel Leela
Sahar, Marol Naka, Mumbai, Maharashtra, India, 400059",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Sheela Foam Limited,2,Corporate Office,"14, Sector 135, Noida, U.P-201301",Noida,Uttar Pradesh,India,XBRL_CorporateOffice,False,Tier_1,"14, Sector 135, Noida, U.P-201301",Noida,Uttar Pradesh,"Noida, Uttar Pradesh, India",True,28.5706333,77.3272147,Exact_Fallback_City
SHIPPING CORPORATION OF INDIA LIMITED,1,Registered Office,"SHIPPING HOUSE, 245 MADAME CAMA ROAD MUMBAI MAHARASHTRA – 400021",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"SHIPPING HOUSE, 245 MADAME CAMA ROAD MUMBAI MAHARASHTRA – 400021",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Shoppers Stop Limited,1,Registered Office,"Umang Tower, 5th Floor, Mindspace, Off. Link Road, Malad (West), Mumbai - 400 064.",Mumbai,Maharashtra,India,XBRL_RegisteredOffice,False,Tier_1,"Umang Tower, 5th Floor, Mindspace, Off. Link Road, Malad (West), Mumbai - 400 064.",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Shoppers Stop Limited,2,Corporate Office,"Umang Tower, 5th Floor, Mindspace, Off. Link Road, 
Malad (West), Mumbai - 400 064.",Mumbai,Maharashtra,India,XBRL_CorporateOffice,False,Tier_1,"Umang Tower, 5th Floor, Mindspace, Off. Link Road, 
Malad (West), Mumbai - 400 064.",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Shree Renuka Sugars Limited,1,Registered Office,"2nd and 3rd Floor, Kanakashree Arcade, CTS No.10634, JNMC Road, Nehru Nagar, Belagavi –590010, Karnataka",,Karnataka,India,XBRL_RegisteredOffice,False,Tier_1,"2nd and 3rd Floor, Kanakashree Arcade, CTS No.10634, JNMC Road, Nehru Nagar, Belagavi –590010, Karnataka",,Karnataka,", Karnataka, India",True,14.9562045,75.7896741,Exact_Fallback_City
Shree Renuka Sugars Limited,2,Corporate Office,"7th  Floor, Devchand House, Shiv Sagar Estate, Dr. Annie Besant Road, Worli, Mumbai, Maharashtra –400 018",Mumbai,Maharashtra,India,XBRL_CorporateOffice,False,Tier_1,"7th  Floor, Devchand House, Shiv Sagar Estate, Dr. Annie Besant Road, Worli, Mumbai, Maharashtra –400 018",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Shriram Finance Limited,1,Registered Office,"Sri Towers, Plot No. 14A, South Phase, Industrial Estate, Guindy, Chennai, Tamil Nadu- 600 032",Chennai,Tamil Nadu,India,XBRL_RegisteredOffice,False,Tier_1,"Sri Towers, Plot No. 14A, South Phase, Industrial Estate, Guindy, Chennai, Tamil Nadu- 600 032",Chennai,Tamil Nadu,"Chennai, Tamil Nadu, India",True,13.0836939,80.270186,Exact_Fallback_City
Shriram Finance Limited,2,Corporate Office,"Wockhardt Towers, Level-3, West Wing, C-2, G Block, Bandra-Kurla Complex, Bandra (East), 
Mumbai, Maharashtra - 400 051",Mumbai,Maharashtra,India,XBRL_CorporateOffice,False,Tier_1,"Wockhardt Towers, Level-3, West Wing, C-2, G Block, Bandra-Kurla Complex, Bandra (East), 
Mumbai, Maharashtra - 400 051",Mumbai,Maharashtra,"Mumbai, Maharashtra, India",True,19.054999,72.8692035,Exact_Fallback_City
Shyam Metalics and Energy Limited,1,Registered Office,"“P-19, (Plate No.: D-403), Taratala Road, CPT Colony, Kolkata,
West Bengal 700088”",Kolkata,West Bengal,India,XBRL_RegisteredOffice,False,Tier_1,"“P-19, (Plate No.: D-403), Taratala Road, CPT Colony, Kolkata,
West Bengal 700088”",Kolkata,West Bengal,"Kolkata, West Bengal, India",True,22.5726459,88.3638953,Exact_Fallback_City
