Company_Name,NSE_Symbol,BSE_Code,Sector,Market_Cap_Cr,BRSR_PDF_URL,BRSR_XBRL_URL,Submission_Date,Has_BRSR,Priority,Data_Source_Expected,Source,Revenue_Cr,Website
Genus Power Infrastructures Limited,,,,7769.028233,https://nsearchives.nseindia.com/corporate/GENUSPOWER_05092025175913_BRSR_merged_signed.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1523731_05092025055949_WEB.xml,05-Sep-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Sandur Manganese & Iron Ores Limited,SANDUMA,,Oil Gas & Consumable Fuels,7761.786403,https://nsearchives.nseindia.com/corporate/SANDUR_26082025165403_Ltr2SEsBRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1517745_26082025050701_WEB.xml,26-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Zen Technologies Limited,ZENTEC,,Capital Goods,7759.328225,https://nsearchives.nseindia.com/corporate/ZENTEC_01082025115902_BRSR_Intimation.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1499882_01082025115913_WEB.xml,01-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Tamilnad Mercantile Bank Limited,,,,7649.192734,https://nsearchives.nseindia.com/corporate/9659523378_15072025213412_BRSR_SE_Signed.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1483725_15072025093421_WEB.xml,15-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Ion Exchange (India) Limited,IONEXCHANG,,Utilities,7645.896274,https://nsearchives.nseindia.com/corporate/IONEXCHANGE_14082025172332_BRSR_2024-25_merged.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1513195_14082025060207_WEB.xml,14-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Chemplast Sanmar Limited,,,,7643.138924,https://nsearchives.nseindia.com/corporate/CHEMPLASTS_18072025171512_InitmationCSLBRSR2025sdSD.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1486773_18072025051627_WEB.xml,18-Jul-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
MOIL Limited,MOIL,,Metals & Mining,7589.295271,https://nsearchives.nseindia.com/corporate/MOIL_06092025131947_BRSR_PDF.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1524176_06092025012000_WEB.xml,06-Sep-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
Triveni Engineering & Industries Limited,TRIVENI,,Fast Moving Consumer Goods,7539.023984,https://nsearchives.nseindia.com/corporate/TRIVENI_14082025205954_TEIL_BRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1513733_14082025090619_WEB.xml,14-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
VIP INDUSTRIES LIMITED,VIPIND,,Consumer Durables,7469.023991,https://nsearchives.nseindia.com/corporate/VIPINDUSTRIES_19082025161013_SEuploadBRSR.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1514709_19082025041225_WEB.xml,19-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
ISGEC Heavy Engineering Limited,ISGEC,,Construction,7465.113393,https://nsearchives.nseindia.com/corporate/ISGEC_21082025184941_Signed_Intimation_BRSR_21082025.pdf,https://nsearchives.nseindia.com/corporate/xbrl/BRSR_1515875_21082025064954_WEB.xml,21-Aug-25,Yes,TOP_500_MKTCAP,BRSR_XBRL,NSE_BRSR_Top500,,
IndiGo (InterGlobe Aviation),INTERGLOBE,,Aviation & Airports,0,,,,No,CRITICAL,Annual Report,Strategic_Addition,,
Air India,AIRINDIA,,Aviation & Airports,0,,,,No,CRITICAL,Annual Report,Strategic_Addition,,
SpiceJet,SPICEJET,,Aviation & Airports,0,,,,No,CRITICAL,Annual Report,Strategic_Addition,,
Go First (GoAir),GOFIRST,,Aviation & Airports,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Vistara (TATA SIA Airlines),,,Aviation & Airports,0,,,,No,HIGH,Tata Annual Report,Strategic_Addition,,
Air Asia India,,,Aviation & Airports,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Alliance Air,,,Aviation & Airports,0,,,,No,MEDIUM,Air India Report,Strategic_Addition,,
Akasa Air,,,Aviation & Airports,0,,,,No,MEDIUM,Sustainability Report,Strategic_Addition,,
"GMR Airports (Delhi, Hyderabad)",GMRINFRA,,Aviation & Airports,0,,,,No,CRITICAL,Annual Report,Strategic_Addition,,
"Adani Airports (Mumbai, Ahmedabad, 6 others)",ADANIPORTS,,Aviation & Airports,0,,,,No,CRITICAL,Adani ESG Report,Strategic_Addition,,
GVK Mumbai Airport,GVKPIL,,Aviation & Airports,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Bangalore International Airport Ltd (BIAL),,,Aviation & Airports,0,,,,No,HIGH,Sustainability Report,Strategic_Addition,,
Cochin International Airport,,,Aviation & Airports,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Airports Authority of India (AAI),,,Aviation & Airports,0,,,,No,MEDIUM,Government Report,Strategic_Addition,,
Delhi International Airport Ltd (DIAL),,,Aviation & Airports,0,,,,No,MEDIUM,GMR Report,Strategic_Addition,,
Rashtriya Ispat Nigam Limited (RINL) - Vizag Steel,,,Steel & Iron,0,,,,No,CRITICAL,Annual Report,Strategic_Addition,,
Essar Steel India,,,Steel & Iron,0,,,,No,CRITICAL,ArcelorMittal Report,Strategic_Addition,,
Electrosteel Castings,ELECTCAST,,Steel & Iron,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Uttam Galva Steels,UTTEMSUGAR,,Steel & Iron,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Monnet Ispat,,,Steel & Iron,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Bhushan Steel,,,Steel & Iron,0,,,,No,HIGH,Tata Steel Report,Strategic_Addition,,
Usha Martin,USHAMART,,Steel & Iron,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Kalyani Steels,KALYANIFRG,,Steel & Iron,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Sunflag Iron and Steel,SUNFLAG,,Steel & Iron,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Electrosteel Steels,ELECTROCAST,,Steel & Iron,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Visa Steel,,,Steel & Iron,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Adhunik Metaliks,ADHUNIKIND,,Steel & Iron,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Tayo Rolls,TAYORROLLS,,Steel & Iron,0,,,,No,LOW,Annual Report,Strategic_Addition,,
Mukand,MUKANDLTD,,Steel & Iron,0,,,,No,LOW,Annual Report,Strategic_Addition,,
APL Apollo Tubes,APLAPOLLO,,Steel & Iron,0,,,,No,LOW,Annual Report,Strategic_Addition,,
Nuvoco Vistas Corp (Nirma Cement),NUVOCO,,Cement,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Sagar Cements,SAGCEM,,Cement,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Sanghi Industries,SANGHIIND,,Cement,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Birla Corporation,BIRLACORPN,,Cement,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
JK Lakshmi Cement,JKLAKSHMI,,Cement,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Kesoram Industries (Cement Division),KESORAMIND,,Cement,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Prism Johnson (Cement),PRSMJOHNSN,,Cement,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Mangalam Cement,MANGALAM,,Cement,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Burnpur Cement,BURNPUR,,Cement,0,,,,No,LOW,Annual Report,Strategic_Addition,,
Cement Corporation of India,,,Cement,0,,,,No,LOW,Government Report,Strategic_Addition,,
Nestle India,NESTLEIND,,Agriculture & Food Processing,0,,,,No,CRITICAL,Sustainability Report,Strategic_Addition,,
Britannia Industries,BRITANNIA,,Agriculture & Food Processing,0,,,,No,CRITICAL,Annual Report,Strategic_Addition,,
Amul (GCMMF),,,Agriculture & Food Processing,0,,,,No,CRITICAL,Annual Report,Strategic_Addition,,
Mother Dairy,,,Agriculture & Food Processing,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Parle Products,,,Agriculture & Food Processing,0,,,,No,HIGH,Industry Report,Strategic_Addition,,
Varun Beverages (PepsiCo franchise),VBL,,Agriculture & Food Processing,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Coca-Cola India,,,Agriculture & Food Processing,0,,,,No,HIGH,Coca-Cola ESG Report,Strategic_Addition,,
Marico,MARICO,,Agriculture & Food Processing,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Dabur India,DABUR,,Agriculture & Food Processing,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Haldiram,,,Agriculture & Food Processing,0,,,,No,MEDIUM,Industry Report,Strategic_Addition,,
Bikaji Foods,BIKAJI,,Agriculture & Food Processing,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Mrs. Bectors Food Specialities,MRSBECTORS,,Agriculture & Food Processing,0,,,,No,LOW,Annual Report,Strategic_Addition,,
Hatsun Agro Products,HATSUN,,Agriculture & Food Processing,0,,,,No,LOW,Annual Report,Strategic_Addition,,
Heritage Foods,HERITGFOOD,,Agriculture & Food Processing,0,,,,No,LOW,Annual Report,Strategic_Addition,,
Kwality,KWALITY,,Agriculture & Food Processing,0,,,,No,LOW,Annual Report,Strategic_Addition,,
ITC Limited (Paperboards Division),ITC,,Paper & Pulp,0,,,,No,CRITICAL,ITC BRSR (extract paper division),Strategic_Addition,,
West Coast Paper Mills,WSTCSTPAPR,,Paper & Pulp,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Tamil Nadu Newsprint and Papers (TNPL),TNPL,,Paper & Pulp,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Ballarpur Industries (BILT),BALLARPUR,,Paper & Pulp,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
JK Paper,JKPAPER,,Paper & Pulp,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Seshasayee Paper and Boards,SESHAPAPER,,Paper & Pulp,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Andhra Pradesh Paper Mills,APPAPER,,Paper & Pulp,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Century Pulp and Paper,CENTURYPLY,,Paper & Pulp,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Rama Paper Mills,RAMAPHO,,Paper & Pulp,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Shreyans Industries (Paper),SHREYAIND,,Paper & Pulp,0,,,,No,LOW,Annual Report,Strategic_Addition,,
Emami Paper Mills,EMAMIPAPER,,Paper & Pulp,0,,,,No,LOW,Annual Report,Strategic_Addition,,
Hindustan Paper Corporation,,,Paper & Pulp,0,,,,No,LOW,Government Report,Strategic_Addition,,
Coal India Limited,COALINDIA,,Mining & Minerals,0,,,,No,CRITICAL,Annual Report,Strategic_Addition,,
NMDC (National Mineral Development Corporation),NMDC,,Mining & Minerals,0,,,,No,CRITICAL,Annual Report,Strategic_Addition,,
"Vedanta Resources (Zinc, Copper, Iron)",VEDL,,Mining & Minerals,0,,,,No,CRITICAL,Sustainability Report,Strategic_Addition,,
MOIL (Manganese Ore India),MOIL,,Mining & Minerals,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Hindustan Copper,HINDCOPPER,,Mining & Minerals,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
GMDC (Gujarat Mineral Development Corporation),GMDCLTD,,Mining & Minerals,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
KIOCL (Kudremukh Iron Ore Company),KIOCL,,Mining & Minerals,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Karnataka State Mineral Corporation,,,Mining & Minerals,0,,,,No,MEDIUM,Government Report,Strategic_Addition,,
Odisha Mining Corporation,,,Mining & Minerals,0,,,,No,MEDIUM,Government Report,Strategic_Addition,,
AP Mineral Development Corporation,,,Mining & Minerals,0,,,,No,LOW,Government Report,Strategic_Addition,,
Raymond,RAYMOND,,Textiles & Apparel,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Arvind Limited,ARVIND,,Textiles & Apparel,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
"Aditya Birla Fashion (Allen Solly, Peter England)",ABFRL,,Textiles & Apparel,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Vardhman Textiles,VTL,,Textiles & Apparel,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Trident Limited,TRIDENT,,Textiles & Apparel,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Welspun India,WELSPUNIND,,Textiles & Apparel,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Bombay Dyeing,BOMDYEING,,Textiles & Apparel,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
KPR Mill,KPRMILL,,Textiles & Apparel,0,,,,No,LOW,Annual Report,Strategic_Addition,,
Siyaram Silk Mills,SIYSIL,,Textiles & Apparel,0,,,,No,LOW,Annual Report,Strategic_Addition,,
S Kumars Nationwide,SKUMARSYNF,,Textiles & Apparel,0,,,,No,LOW,Annual Report,Strategic_Addition,,
Tata Power,TATAPOWER,,Power Generation,0,,,,No,CRITICAL,Sustainability Report,Strategic_Addition,,
JSW Energy,JSWENERGY,,Power Generation,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
Torrent Power,TORNTPOWER,,Power Generation,0,,,,No,HIGH,Annual Report,Strategic_Addition,,
CESC Limited,CESC,,Power Generation,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Gujarat State Electricity Corporation,,,Power Generation,0,,,,No,MEDIUM,Government Report,Strategic_Addition,,
Damodar Valley Corporation,,,Power Generation,0,,,,No,MEDIUM,Government Report,Strategic_Addition,,
Neyveli Lignite Corporation,NLCINDIA,,Power Generation,0,,,,No,MEDIUM,Annual Report,Strategic_Addition,,
Bharat Heavy Electricals Limited (BHEL),BHEL,,Power Generation,0,,,,No,LOW,Annual Report,Strategic_Addition,,
