Company_Name,Facility_ID,Facility_Type,Address,City,State,Country,Source,Estimated,Data_Tier,City_State_Key,Latitude,Longitude,Geocoded_Address,Geocoding_Method,Geocoding_Status
Bajaj Finserv Limited,EST_14,Office,"Estimated facility - Bajaj Auto Limited Complex Mumbai - Pune Road, Pune",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Bajaj Finserv Limited,EST_15,Data Center,"Estimated facility - Bajaj Auto Limited Complex Mumbai - Pune Road, Pune",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Bajaj Finserv Limited,EST_16,Branch,"Estimated facility - Bajaj Auto Limited Complex Mumbai - Pune Road, Pune",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Bajaj Finserv Limited,EST_17,Office,"Estimated facility - Bajaj Auto Limited Complex Mumbai - Pune Road, Pune",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Bajaj Finserv Limited,EST_18,Data Center,"Estimated facility - Bajaj Auto Limited Complex Mumbai - Pune Road, Pune",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Bajaj Finserv Limited,EST_19,Branch,"Estimated facility - Bajaj Auto Limited Complex Mumbai - Pune Road, Pune",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Bajaj Finserv Limited,EST_20,Office,"Estimated facility - Bajaj Auto Limited Complex Mumbai - Pune Road, Pune",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Bajaj Finserv Limited,EST_21,Data Center,"Estimated facility - Bajaj Auto Limited Complex Mumbai - Pune Road, Pune",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Bajaj Finserv Limited,EST_22,Branch,"Estimated facility - Bajaj Auto Limited Complex Mumbai - Pune Road, Pune",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Wipro Limited,EST_1,Office,"Estimated facility - Doddakannelli, Sarjapur Road, Bengaluru-560035, Karnataka, India",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Bengaluru, Karnataka, India",18.7623111,73.8625448,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success
Wipro Limited,EST_2,Data Center,"Estimated facility - Doddakannelli, Sarjapur Road, Bengaluru-560035, Karnataka, India",Bengaluru,Karnataka,India,Imputation_Estimated,True,Tier_3,"Bengaluru, Karnataka, India",12.9767936,77.590082,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success
Wipro Limited,EST_3,Development Center,"Estimated facility - Doddakannelli, Sarjapur Road, Bengaluru-560035, Karnataka, India",Bengaluru,Karnataka,India,Imputation_Estimated,True,Tier_3,"Bengaluru, Karnataka, India",12.9767936,77.590082,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",City_Level,Success
HINDUSTAN AERONAUTICS LIMITED,EST_1,Office,"Estimated facility - 15/1, CUBBON ROAD, BANGALURU - 560001",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,", , India",18.7623111,73.8625448,India,City_Level,Success
HINDUSTAN AERONAUTICS LIMITED,EST_2,Facility,"Estimated facility - 15/1, CUBBON ROAD, BANGALURU - 560001",,,India,Imputation_Estimated,True,Tier_3,", , India",22.3511148,78.6677428,India,City_Level,Success
HINDUSTAN AERONAUTICS LIMITED,EST_3,Office,"Estimated facility - 15/1, CUBBON ROAD, BANGALURU - 560001",,,India,Imputation_Estimated,True,Tier_3,", , India",22.3511148,78.6677428,India,City_Level,Success
Nestle India Limited,EST_1,Factory,"Estimated facility - 100 / 101, World Trade Centre, Barakhamba Lane, New Delhi – 110001, India",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",18.7623111,73.8625448,"New Delhi, Delhi, India",City_Level,Success
Nestle India Limited,EST_2,Warehouse,"Estimated facility - 100 / 101, World Trade Centre, Barakhamba Lane, New Delhi – 110001, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Nestle India Limited,EST_3,Distribution Center,"Estimated facility - 100 / 101, World Trade Centre, Barakhamba Lane, New Delhi – 110001, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Nestle India Limited,EST_4,Office,"Estimated facility - 100 / 101, World Trade Centre, Barakhamba Lane, New Delhi – 110001, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Nestle India Limited,EST_5,Factory,"Estimated facility - 100 / 101, World Trade Centre, Barakhamba Lane, New Delhi – 110001, India",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",20.0112475,73.7902364,"New Delhi, Delhi, India",City_Level,Success
Nestle India Limited,EST_6,Warehouse,"Estimated facility - 100 / 101, World Trade Centre, Barakhamba Lane, New Delhi – 110001, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Nestle India Limited,EST_7,Distribution Center,"Estimated facility - 100 / 101, World Trade Centre, Barakhamba Lane, New Delhi – 110001, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Nestle India Limited,EST_8,Office,"Estimated facility - 100 / 101, World Trade Centre, Barakhamba Lane, New Delhi – 110001, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Nestle India Limited,EST_9,Factory,"Estimated facility - 100 / 101, World Trade Centre, Barakhamba Lane, New Delhi – 110001, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Nestle India Limited,EST_10,Warehouse,"Estimated facility - 100 / 101, World Trade Centre, Barakhamba Lane, New Delhi – 110001, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Nestle India Limited,EST_11,Distribution Center,"Estimated facility - 100 / 101, World Trade Centre, Barakhamba Lane, New Delhi – 110001, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Nestle India Limited,EST_12,Office,"Estimated facility - 100 / 101, World Trade Centre, Barakhamba Lane, New Delhi – 110001, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Nestle India Limited,EST_13,Factory,"Estimated facility - 100 / 101, World Trade Centre, Barakhamba Lane, New Delhi – 110001, India",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Bajaj Auto Limited,EST_1,Plant,"Estimated facility - Mumbai-Pune Road, Akurdi, Pune – 411035, India",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Bajaj Auto Limited,EST_2,Office,"Estimated facility - Mumbai-Pune Road, Akurdi, Pune – 411035, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Bajaj Auto Limited,EST_3,Warehouse,"Estimated facility - Mumbai-Pune Road, Akurdi, Pune – 411035, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Bajaj Auto Limited,EST_4,R&D,"Estimated facility - Mumbai-Pune Road, Akurdi, Pune – 411035, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Bajaj Auto Limited,EST_5,Plant,"Estimated facility - Mumbai-Pune Road, Akurdi, Pune – 411035, India",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",20.0112475,73.7902364,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
ADANI POWER LIMITED,EST_1,Power Plant,"Estimated facility - Adani Corporate House, Shantigram, Near Vaishno Devi Circle, S. G. Highway, Khodiyar, NA Ahmedabad Ahmedabad GJ 382421 IN",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",18.7623111,73.8625448,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
ADANI POWER LIMITED,EST_2,Substation,"Estimated facility - Adani Corporate House, Shantigram, Near Vaishno Devi Circle, S. G. Highway, Khodiyar, NA Ahmedabad Ahmedabad GJ 382421 IN",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
ADANI POWER LIMITED,EST_3,Office,"Estimated facility - Adani Corporate House, Shantigram, Near Vaishno Devi Circle, S. G. Highway, Khodiyar, NA Ahmedabad Ahmedabad GJ 382421 IN",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
ADANI POWER LIMITED,EST_4,Power Plant,"Estimated facility - Adani Corporate House, Shantigram, Near Vaishno Devi Circle, S. G. Highway, Khodiyar, NA Ahmedabad Ahmedabad GJ 382421 IN",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
ADANI POWER LIMITED,EST_5,Substation,"Estimated facility - Adani Corporate House, Shantigram, Near Vaishno Devi Circle, S. G. Highway, Khodiyar, NA Ahmedabad Ahmedabad GJ 382421 IN",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",20.0112475,73.7902364,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
ADANI POWER LIMITED,EST_6,Office,"Estimated facility - Adani Corporate House, Shantigram, Near Vaishno Devi Circle, S. G. Highway, Khodiyar, NA Ahmedabad Ahmedabad GJ 382421 IN",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
ADANI POWER LIMITED,EST_7,Power Plant,"Estimated facility - Adani Corporate House, Shantigram, Near Vaishno Devi Circle, S. G. Highway, Khodiyar, NA Ahmedabad Ahmedabad GJ 382421 IN",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
ADANI POWER LIMITED,EST_8,Substation,"Estimated facility - Adani Corporate House, Shantigram, Near Vaishno Devi Circle, S. G. Highway, Khodiyar, NA Ahmedabad Ahmedabad GJ 382421 IN",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
ADANI POWER LIMITED,EST_9,Office,"Estimated facility - Adani Corporate House, Shantigram, Near Vaishno Devi Circle, S. G. Highway, Khodiyar, NA Ahmedabad Ahmedabad GJ 382421 IN",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
DLF Limited,EST_1,Office,"Estimated facility - Shopping Mall, 3rd Floor, Arjun Marg, Phase - I, DLF City, Gurugram - 122 002 (Haryana)",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Gurugram, Haryana, India",18.7623111,73.8625448,"Gurugram, Haryana, India",City_Level,Success
DLF Limited,EST_2,Facility,"Estimated facility - Shopping Mall, 3rd Floor, Arjun Marg, Phase - I, DLF City, Gurugram - 122 002 (Haryana)",Gurugram,Haryana,India,Imputation_Estimated,True,Tier_3,"Gurugram, Haryana, India",28.4646148,77.0299194,"Gurugram, Haryana, India",City_Level,Success
JSW Steel Limited,EST_1,Mine,"Estimated facility - JSW Centre, Bandra Kurla Complex, Bandra East, Mumbai- 400051, Maharashtra, India",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
JSW Steel Limited,EST_2,Plant,"Estimated facility - JSW Centre, Bandra Kurla Complex, Bandra East, Mumbai- 400051, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
JSW Steel Limited,EST_3,Office,"Estimated facility - JSW Centre, Bandra Kurla Complex, Bandra East, Mumbai- 400051, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
JSW Steel Limited,EST_4,Warehouse,"Estimated facility - JSW Centre, Bandra Kurla Complex, Bandra East, Mumbai- 400051, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
JSW Steel Limited,EST_5,Mine,"Estimated facility - JSW Centre, Bandra Kurla Complex, Bandra East, Mumbai- 400051, Maharashtra, India",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",20.0112475,73.7902364,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
JSW Steel Limited,EST_6,Plant,"Estimated facility - JSW Centre, Bandra Kurla Complex, Bandra East, Mumbai- 400051, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
JSW Steel Limited,EST_7,Office,"Estimated facility - JSW Centre, Bandra Kurla Complex, Bandra East, Mumbai- 400051, Maharashtra, India",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Jio Financial Services Limited,EST_1,Branch,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Jio Financial Services Limited,EST_2,Office,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Jio Financial Services Limited,EST_3,Data Center,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Jio Financial Services Limited,EST_4,Branch,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Jio Financial Services Limited,EST_5,Office,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",20.0112475,73.7902364,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Jio Financial Services Limited,EST_6,Data Center,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Jio Financial Services Limited,EST_7,Branch,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Jio Financial Services Limited,EST_8,Office,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Jio Financial Services Limited,EST_9,Data Center,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Jio Financial Services Limited,EST_10,Branch,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Jio Financial Services Limited,EST_11,Office,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Jio Financial Services Limited,EST_12,Data Center,"Estimated facility - 1st Floor, Building 4NA, Maker Maxity, Bandra Kurla Complex, Bandra (East), Mumbai, Maharashtra, India 400 051",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
