Company_Name,Facility_ID,Facility_Type,Address,City,State,Country,Source,Estimated,Data_Tier,City_State_Key,Latitude,Longitude,Geocoded_Address,Geocoding_Method,Geocoding_Status,Water_Stress_Score,Basin_Match,Basin_State,Basin_ID,Master_Company_Name
Lemon Tree Hotels Limited,EST_8,Distribution Center,"Estimated facility - Asset No. 6, Aerocity Hospitality District, New Delhi-110037",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success,4.288540894381674,Within,NCT of Delhi,1648,Lemon Tree Hotels Limited
Lemon Tree Hotels Limited,EST_9,Store,"Estimated facility - Asset No. 6, Aerocity Hospitality District, New Delhi-110037",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success,4.288540894381674,Within,NCT of Delhi,1648,Lemon Tree Hotels Limited
Lemon Tree Hotels Limited,EST_10,Office,"Estimated facility - Asset No. 6, Aerocity Hospitality District, New Delhi-110037",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success,4.288540894381674,Within,NCT of Delhi,1648,Lemon Tree Hotels Limited
VALOR ESTATE LIMITED,EST_1,Store,"Estimated facility - 7TH FLOOR, RESHAM BHAVAN, VEER NARIMAN ROAD, CHURCHGATE, MUMBAI - 400020",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,5.0,Within,Maharashtra,3377,VALOR ESTATE LIMITED
VALOR ESTATE LIMITED,EST_2,Office,"Estimated facility - 7TH FLOOR, RESHAM BHAVAN, VEER NARIMAN ROAD, CHURCHGATE, MUMBAI - 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,VALOR ESTATE LIMITED
VALOR ESTATE LIMITED,EST_3,Warehouse,"Estimated facility - 7TH FLOOR, RESHAM BHAVAN, VEER NARIMAN ROAD, CHURCHGATE, MUMBAI - 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,VALOR ESTATE LIMITED
VALOR ESTATE LIMITED,EST_4,Distribution Center,"Estimated facility - 7TH FLOOR, RESHAM BHAVAN, VEER NARIMAN ROAD, CHURCHGATE, MUMBAI - 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,VALOR ESTATE LIMITED
VALOR ESTATE LIMITED,EST_5,Store,"Estimated facility - 7TH FLOOR, RESHAM BHAVAN, VEER NARIMAN ROAD, CHURCHGATE, MUMBAI - 400020",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",20.0112475,73.7902364,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,5.0,Within,Maharashtra,3370,VALOR ESTATE LIMITED
VALOR ESTATE LIMITED,EST_6,Office,"Estimated facility - 7TH FLOOR, RESHAM BHAVAN, VEER NARIMAN ROAD, CHURCHGATE, MUMBAI - 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,VALOR ESTATE LIMITED
VALOR ESTATE LIMITED,EST_7,Warehouse,"Estimated facility - 7TH FLOOR, RESHAM BHAVAN, VEER NARIMAN ROAD, CHURCHGATE, MUMBAI - 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,VALOR ESTATE LIMITED
VALOR ESTATE LIMITED,EST_8,Distribution Center,"Estimated facility - 7TH FLOOR, RESHAM BHAVAN, VEER NARIMAN ROAD, CHURCHGATE, MUMBAI - 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,VALOR ESTATE LIMITED
VALOR ESTATE LIMITED,EST_9,Store,"Estimated facility - 7TH FLOOR, RESHAM BHAVAN, VEER NARIMAN ROAD, CHURCHGATE, MUMBAI - 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,VALOR ESTATE LIMITED
VALOR ESTATE LIMITED,EST_10,Office,"Estimated facility - 7TH FLOOR, RESHAM BHAVAN, VEER NARIMAN ROAD, CHURCHGATE, MUMBAI - 400020",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,VALOR ESTATE LIMITED
Sheela Foam Limited,EST_1,Factory,"Estimated facility - 1002 To 1006 The Avenue, International Airport Road, Opp Hotel Leela
Sahar, Marol Naka, Mumbai, Maharashtra, India, 400059",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,5.0,Within,Maharashtra,3377,Sheela Foam Limited
Sheela Foam Limited,EST_2,Office,"Estimated facility - 1002 To 1006 The Avenue, International Airport Road, Opp Hotel Leela
Sahar, Marol Naka, Mumbai, Maharashtra, India, 400059",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,Sheela Foam Limited
Sheela Foam Limited,EST_3,Warehouse,"Estimated facility - 1002 To 1006 The Avenue, International Airport Road, Opp Hotel Leela
Sahar, Marol Naka, Mumbai, Maharashtra, India, 400059",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,Sheela Foam Limited
Sheela Foam Limited,EST_4,Store,"Estimated facility - 1002 To 1006 The Avenue, International Airport Road, Opp Hotel Leela
Sahar, Marol Naka, Mumbai, Maharashtra, India, 400059",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,Sheela Foam Limited
ALKYL AMINES CHEMICALS LIMITED,EST_1,Plant,"Estimated facility - 401-407 Nirman Vyapar Kendra, Sector 17, Vashi, Navi Mumbai - 400703",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,5.0,Within,Maharashtra,3377,ALKYL AMINES CHEMICALS LIMITED
ALKYL AMINES CHEMICALS LIMITED,EST_2,Office,"Estimated facility - 401-407 Nirman Vyapar Kendra, Sector 17, Vashi, Navi Mumbai - 400703",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,ALKYL AMINES CHEMICALS LIMITED
ALKYL AMINES CHEMICALS LIMITED,EST_3,Warehouse,"Estimated facility - 401-407 Nirman Vyapar Kendra, Sector 17, Vashi, Navi Mumbai - 400703",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,ALKYL AMINES CHEMICALS LIMITED
CITY UNION BANK LIMITED,EST_1,Branch,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",18.7623111,73.8625448,"Tamil Nadu, India",City_Level,Success,5.0,Within,Maharashtra,3377,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_2,Office,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_3,Data Center,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_4,Branch,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_5,Office,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",20.0112475,73.7902364,"Tamil Nadu, India",City_Level,Success,5.0,Within,Maharashtra,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_6,Data Center,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_7,Branch,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_8,Office,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_9,Data Center,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_10,Branch,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_11,Office,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_12,Data Center,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_13,Branch,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_14,Office,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_15,Data Center,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_16,Branch,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_17,Office,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_18,Data Center,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_19,Branch,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_20,Office,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_21,Data Center,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
CITY UNION BANK LIMITED,EST_22,Branch,"Estimated facility - 149, TSR (Big) street, Thanjavur Dist. Kumbakonam, Tamil Nadu, India - 612 001",,Tamil Nadu,India,Imputation_Estimated,True,Tier_3,", Tamil Nadu, India",11.3323723,78.6098639,"Tamil Nadu, India",City_Level,Success,5.0,Within,Tamil Nadu,3370,CITY UNION BANK LIMITED
RATTANINDIA ENTERPRISES LIMITED,EST_1,Store,"Estimated facility - H No. 51, Village Hauz Kahs, New Delhi-110017",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",18.7623111,73.8625448,"New Delhi, Delhi, India",City_Level,Success,5.0,Within,Maharashtra,3377,RATTANINDIA ENTERPRISES LIMITED
RATTANINDIA ENTERPRISES LIMITED,EST_2,Office,"Estimated facility - H No. 51, Village Hauz Kahs, New Delhi-110017",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success,4.288540894381674,Within,NCT of Delhi,1648,RATTANINDIA ENTERPRISES LIMITED
RATTANINDIA ENTERPRISES LIMITED,EST_3,Warehouse,"Estimated facility - H No. 51, Village Hauz Kahs, New Delhi-110017",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success,4.288540894381674,Within,NCT of Delhi,1648,RATTANINDIA ENTERPRISES LIMITED
RATTANINDIA ENTERPRISES LIMITED,EST_4,Distribution Center,"Estimated facility - H No. 51, Village Hauz Kahs, New Delhi-110017",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success,4.288540894381674,Within,NCT of Delhi,1648,RATTANINDIA ENTERPRISES LIMITED
RATTANINDIA ENTERPRISES LIMITED,EST_5,Store,"Estimated facility - H No. 51, Village Hauz Kahs, New Delhi-110017",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",20.0112475,73.7902364,"New Delhi, Delhi, India",City_Level,Success,5.0,Within,Maharashtra,3370,RATTANINDIA ENTERPRISES LIMITED
RATTANINDIA ENTERPRISES LIMITED,EST_6,Office,"Estimated facility - H No. 51, Village Hauz Kahs, New Delhi-110017",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success,4.288540894381674,Within,NCT of Delhi,1648,RATTANINDIA ENTERPRISES LIMITED
RATTANINDIA ENTERPRISES LIMITED,EST_7,Warehouse,"Estimated facility - H No. 51, Village Hauz Kahs, New Delhi-110017",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success,4.288540894381674,Within,NCT of Delhi,1648,RATTANINDIA ENTERPRISES LIMITED
RATTANINDIA ENTERPRISES LIMITED,EST_8,Distribution Center,"Estimated facility - H No. 51, Village Hauz Kahs, New Delhi-110017",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success,4.288540894381674,Within,NCT of Delhi,1648,RATTANINDIA ENTERPRISES LIMITED
RATTANINDIA ENTERPRISES LIMITED,EST_9,Store,"Estimated facility - H No. 51, Village Hauz Kahs, New Delhi-110017",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success,4.288540894381674,Within,NCT of Delhi,1648,RATTANINDIA ENTERPRISES LIMITED
RATTANINDIA ENTERPRISES LIMITED,EST_10,Office,"Estimated facility - H No. 51, Village Hauz Kahs, New Delhi-110017",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success,4.288540894381674,Within,NCT of Delhi,1648,RATTANINDIA ENTERPRISES LIMITED
INOX India Limited,EST_1,Office,"Estimated facility - 9th Floor, KP Platina, Race Course, Vadodara - 390007",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Vadodara, Gujarat, India",18.7623111,73.8625448,"Vadodara, Vadodara Rural Taluka, Vadodara, Gujarat, 390001, India",City_Level,Success,5.0,Within,Maharashtra,3377,INOX India Limited
INOX India Limited,EST_2,Facility,"Estimated facility - 9th Floor, KP Platina, Race Course, Vadodara - 390007",Vadodara,Gujarat,India,Imputation_Estimated,True,Tier_3,"Vadodara, Gujarat, India",22.2973142,73.1942567,"Vadodara, Vadodara Rural Taluka, Vadodara, Gujarat, 390001, India",City_Level,Success,5.0,Within,Gujarat,3371,INOX India Limited
INOX India Limited,EST_3,Office,"Estimated facility - 9th Floor, KP Platina, Race Course, Vadodara - 390007",Vadodara,Gujarat,India,Imputation_Estimated,True,Tier_3,"Vadodara, Gujarat, India",22.2973142,73.1942567,"Vadodara, Vadodara Rural Taluka, Vadodara, Gujarat, 390001, India",City_Level,Success,5.0,Within,Gujarat,3371,INOX India Limited
RELIANCE POWER LIMITED,EST_1,Power Plant,"Estimated facility - Reliance Centre, Ground Floor, 19, Walchand Hirachand Marg, Ballard Estate, Mumbai, 400001",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,5.0,Within,Maharashtra,3377,RELIANCE POWER LIMITED
RELIANCE POWER LIMITED,EST_2,Substation,"Estimated facility - Reliance Centre, Ground Floor, 19, Walchand Hirachand Marg, Ballard Estate, Mumbai, 400001",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,RELIANCE POWER LIMITED
RELIANCE POWER LIMITED,EST_3,Office,"Estimated facility - Reliance Centre, Ground Floor, 19, Walchand Hirachand Marg, Ballard Estate, Mumbai, 400001",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,RELIANCE POWER LIMITED
RELIANCE POWER LIMITED,EST_4,Power Plant,"Estimated facility - Reliance Centre, Ground Floor, 19, Walchand Hirachand Marg, Ballard Estate, Mumbai, 400001",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,RELIANCE POWER LIMITED
RELIANCE POWER LIMITED,EST_5,Substation,"Estimated facility - Reliance Centre, Ground Floor, 19, Walchand Hirachand Marg, Ballard Estate, Mumbai, 400001",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",20.0112475,73.7902364,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,5.0,Within,Maharashtra,3370,RELIANCE POWER LIMITED
RELIANCE POWER LIMITED,EST_6,Office,"Estimated facility - Reliance Centre, Ground Floor, 19, Walchand Hirachand Marg, Ballard Estate, Mumbai, 400001",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,RELIANCE POWER LIMITED
RELIANCE POWER LIMITED,EST_7,Power Plant,"Estimated facility - Reliance Centre, Ground Floor, 19, Walchand Hirachand Marg, Ballard Estate, Mumbai, 400001",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,RELIANCE POWER LIMITED
RELIANCE POWER LIMITED,EST_8,Substation,"Estimated facility - Reliance Centre, Ground Floor, 19, Walchand Hirachand Marg, Ballard Estate, Mumbai, 400001",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,RELIANCE POWER LIMITED
RELIANCE POWER LIMITED,EST_9,Office,"Estimated facility - Reliance Centre, Ground Floor, 19, Walchand Hirachand Marg, Ballard Estate, Mumbai, 400001",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,RELIANCE POWER LIMITED
RELIANCE POWER LIMITED,EST_10,Power Plant,"Estimated facility - Reliance Centre, Ground Floor, 19, Walchand Hirachand Marg, Ballard Estate, Mumbai, 400001",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,RELIANCE POWER LIMITED
RELIANCE POWER LIMITED,EST_11,Substation,"Estimated facility - Reliance Centre, Ground Floor, 19, Walchand Hirachand Marg, Ballard Estate, Mumbai, 400001",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success,1.3716477591331362,Within,Maharashtra,3377,RELIANCE POWER LIMITED
Zydus Wellness Limited,EST_1,Factory,"Estimated facility - Zydus Corporate Park, Scheme No. 63, Survey No. 536, Khoraj (Gandhinagar), Nr. Vaishnodevi Circle, Sarkhej–Gandhinagar Highway, Ahmedabad – 382481",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Gandhinagar, Gujarat, India",18.7623111,73.8625448,"Gandhinagar, Gandhinagar Taluka, Gandhinagar, Gujarat, India",City_Level,Success,5.0,Within,Maharashtra,3377,Zydus Wellness Limited
Zydus Wellness Limited,EST_2,Warehouse,"Estimated facility - Zydus Corporate Park, Scheme No. 63, Survey No. 536, Khoraj (Gandhinagar), Nr. Vaishnodevi Circle, Sarkhej–Gandhinagar Highway, Ahmedabad – 382481",Gandhinagar,Gujarat,India,Imputation_Estimated,True,Tier_3,"Gandhinagar, Gujarat, India",23.2232877,72.6492267,"Gandhinagar, Gandhinagar Taluka, Gandhinagar, Gujarat, India",City_Level,Success,5.0,Within,Gujarat,3371,Zydus Wellness Limited
